"code";"description"
"028401";"COLOCACIÓN DE TRACTOR CEFÁLICO"
"028402";"COLOCACIÓN DE TRACTOR ESQUELÉTICO CERVICAL"
"028501";"EXTRACCIÓN O RETIRO DE TRACTOR CEFÁLICO"
"028502";"EXTRACCIÓN O RETIRO DE TRACTOR ESQUELÉTICO CERVICAL"
"028601";"INJERTO INTRACEREBRAL DE TEJIDO SUPRARRENAL"
"028602";"INJERTO INTRACEREBRAL"
"029001";"EMBOLIZACIÓN DE TUMORES INTRACRANEANOS"
"029002";"EMBOLIZACIÓN DE TUMORES ESPINALES"
"029101";"CATETERIZACIÓN SUPRASELECTIVA DE VASO INTRACRANEANO"
"030105";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINECTOMÍA VÍA ABIERTA"
"030106";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINECTOMÍA VÍA PERCUTÁNEA"
"030107";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINECTOMÍA VÍA ENDOSCÓPICA"
"030108";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR HEMILAMINECTOMÍA VÍA ABIERTA"
"030109";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR HEMILAMINECTOMÍA VÍA PERCUTÁNEA"
"030110";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR HEMILAMINECTOMÍA VÍA ENDOSCÓPICA"
"030111";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINOTOMÍA VÍA ABIERTA"
"030112";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINOTOMÍA VÍA PERCUTÁNEA"
"030113";"EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINOTOMÍA VÍA ENDOSCÓPICA"
"030208";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINECTOMÍA VÍA ABIERTA"
"030209";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINECTOMÍA VÍA PERCUTÁNEA"
"030210";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINECTOMÍA VÍA ENDOSCÓPICA"
"030211";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINECTOMÍA VÍA ABIERTA"
"030212";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINECTOMÍA VÍA PERCUTÁNEA"
"030213";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINECTOMÍA VÍA ENDOSCÓPICA"
"030214";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA ABIERTA"
"030215";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA PERCUTÁNEA"
"030216";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA ENDOSCÓPICA"
"030217";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA ABIERTA"
"030218";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA PERCUTÁNEA"
"030219";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA ENDOSCÓPICA"
"030220";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINOTOMÍA VÍA ABIERTA"
"030221";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINOTOMÍA VÍA PERCUTÁNEA"
"030222";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINOTOMÍA VÍA ENDOSCÓPICA"
"030223";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINOTOMÍA VÍA ABIERTA"
"030224";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINOTOMÍA VÍA PERCUTÁNEA"
"030225";"EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINOTOMÍA VÍA ENDOSCÓPICA"
"030226";"EXPLORACIÓN Y DESCOMPRESIÓN HASTA DOS SEGMENTOS POR FORAMINOTOMÍA VÍA ABIERTA"
"030227";"EXPLORACIÓN Y DESCOMPRESIÓN HASTA DOS SEGMENTOS POR FORAMINOTOMÍA VÍA PERCUTÁNEA"
"030228";"EXPLORACIÓN Y DESCOMPRESIÓN HASTA DOS SEGMENTOS POR FORAMINOTOMÍA VÍA ENDOSCÓPICA"
"030229";"EXPLORACIÓN Y DESCOMPRESIÓN MÁS DE DOS SEGMENTOS POR FORAMINOTOMÍA VÍA ABIERTA"
"030230";"EXPLORACIÓN Y DESCOMPRESIÓN MÁS DE DOS SEGMENTOS POR FORAMINOTOMÍA VÍA PERCUTÁNEA"
"030231";"EXPLORACIÓN Y DESCOMPRESIÓN MÁS DE DOS SEGMENTOS POR FORAMINOTOMÍA VÍA ENDOSCÓPICA"
"030301";"EXPLORACIÓN Y DESCOMPRESIÓN DE RAÍZ DEL NERVIO ESPINAL"
"030302";"ESCISIÓN DE QUISTE SINOVIAL FACETARIO VÍA POSTERIOR"
"030404";"DRENAJE DE COLECCIÓN EPIDURAL CERVICAL"
"030405";"DRENAJE DE COLECCIÓN EPIDURAL TORÁCICA"
"030406";"DRENAJE DE COLECCIÓN EPIDURAL LUMBOSACRA"
"030407";"DRENAJE DE COLECCIÓN SUBDURAL CERVICAL"
"030408";"DRENAJE DE COLECCIÓN SUBDURAL TORÁCICA"
"030409";"DRENAJE DE COLECCIÓN SUBDURAL LUMBOSACRA"
"031101";"RIZOTOMÍA DE RAÍZ NERVIO ESPINAL VÍA ABIERTA"
"031102";"RIZOTOMÍA DE RAÍZ NERVIO ESPINAL VÍA PERCUTÁNEA"
"031103";"RIZOTOMÍA DE RAÍZ NERVIO ESPINAL VÍA ENDOSCÓPICA"
"031104";"RIZOLISIS FACETARIA (NEUROTOMÍA DE RAMA MEDIAL) VÍA PERCUTÁNEA"
"031105";"RIZOLISIS FACETARIA (NEUROTOMÍA DE RAMA MEDIAL) VÍA ENDOSCÓPICA"
"032001";"CORDOTOMÍA VÍA ABIERTA"
"032002";"CORDOTOMÍA VÍA PERCUTÁNEA"
"032003";"CORDOTOMÍA VÍA ENDOSCÓPICA"
"032303";"TRACTOTOMÍA DE MÉDULA ESPINAL (ANTERIOR, LATERAL O POSTERIOR)"
"032304";"LESIÓN DE TRACTOS DE ENTRADA DE RAÍCES POSTERIORES [DREZ]"
"032401";"MIELOTOMÍA POR ABLACIÓN VÍA ABIERTA"
"033101";"PUNCIÓN LUMBAR (DIAGNÓSTICA O TERAPÉUTICA)"
"033102";"DRENAJE LUMBAR TRANSITORIO"
"033103";"MANOMETRÍA DE LÍQUIDO CEFALORRAQUÍDEO"
"033201";"BIOPSIA DE TUMOR INTRADURALES (INTRAMEDULARES Y EXTRAMEDULARES) CERVICALES, DORSALES, LUMBOSACROS O COCCÍGEOS"
"033202";"BIOPSIA ABIERTA DE TUMOR DEL FORÁMEN MAGNO, VÍA LATERAL"
"033203";"BIOPSIA DE MÉDULA ESPINAL O MENINGES ESPINALES"
"034101";"RESECCIÓN DE TUMOR DEL FORÁMEN MAGNO, POR CRANEOTOMÍA DE FOSA POSTERIOR Y ESCISIÓN DE ARCO POSTERIOR DE ATLAS VÍA POSTERIOR"
"034102";"RESECCIÓN DE TUMOR DEL FORÁMEN MAGNO, VÍA TRANSCONDILEA"
"034103";"RESECCIÓN DE TUMOR DEL FORÁMEN MAGNO, VÍA TRANSORAL"
"034208";"RESECCIÓN DE TUMOR O LESIÓN O LESIÓN INTRARAQUÍDEO EXTRADURAL C1 C2 VÍA ABIERTA"
"034209";"RESECCIÓN DE TUMOR O LESIÓN O LESIÓN INTRARAQUÍDEO EXTRADURAL C1 C2 VÍA PERCUTÁNEA"
"034210";"RESECCIÓN DE TUMOR O LESIÓN O LESIÓN INTRARAQUÍDEO EXTRADURAL C1 C2 VÍA ENDOSCÓPICA"
"034211";"RESECCIÓN DE TUMOR O LESIÓN O LESIÓN INTRARAQUÍDEO EXTRADURAL SUBAXIAL HASTA DOS SEGMENTOS VÍA ABIERTA"
"034212";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL SUBAXIAL HASTA DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034213";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL SUBAXIAL HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034214";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034215";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034216";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034217";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL TORÁCICO HASTA DOS SEGMENTOS VÍA ABIERTA"
"034218";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL TORÁCICO HASTA DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034219";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL TORÁCICO HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034220";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034221";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034222";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034223";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL LUMBAR HASTA DOS SEGMENTOS VÍA ABIERTA"
"034224";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL LUMBAR HASTA DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034225";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL LUMBAR HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034226";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL LUMBAR MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034227";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL LUMBAR MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034228";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO EXTRADURAL LUMBAR MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034229";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO SACRO VÍA ABIERTA"
"034230";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO SACRO VÍA ENDOSCÓPICA"
"034307";"RESECCIÓN DE TUMOR RADICULAR EN RELOJ DE ARENA EN CANAL VERTEBRAL EXTRADURAL CON EXTENSIÓN FORAMINAL"
"034308";"RESECCIÓN DE TUMOR RADICULAR EN RELOJ DE ARENA EN CANAL VERTEBRAL INTRA Y EXTRADURAL CON EXTENSIÓN FORAMINAL"
"034309";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL C1 C2 VÍA ABIERTA"
"034310";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL C1 C2 VÍA PERCUTÁNEA"
"034311";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL C1 C2 VÍA ENDOSCÓPICA"
"034312";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL SUBAXIAL HASTA DOS SEGMENTOS VÍA ABIERTA"
"034313";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL SUBAXIAL HASTA DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034314";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL SUBAXIAL HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034315";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034316";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034317";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034318";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL TORÁCICO HASTA DOS SEGMENTOS VÍA ABIERTA"
"034319";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL TORÁCICO HASTA DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034320";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL TORÁCICO HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034321";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034322";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034323";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034324";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL LUMBAR HASTA DOS SEGMENTOS VÍA ABIERTA"
"034325";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL LUMBAR HASTA DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034326";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL LUMBAR HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034327";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL LUMBAR MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034328";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL LUMBAR MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034329";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL LUMBAR MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034330";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL SACRO VÍA ABIERTA"
"034331";"RESECCIÓN DE TUMOR O LESIÓN INTRARAQUÍDEO INTRADURAL SACRO VÍA ENDOSCÓPICA"
"034403";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR C1 C2 VÍA ABIERTA"
"034404";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR C1 C2 VÍA PERCUTÁNEA"
"034405";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR C1 C2 VÍA ENDOSCÓPICA"
"034406";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR SUBAXIAL HASTA DOS SEGMENTOS VÍA ABIERTA"
"034407";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR SUBAXIAL HASTA DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034408";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR SUBAXIAL HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034409";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR SUBAXIAL MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034410";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR SUBAXIAL MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034411";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR SUBAXIAL MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034412";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR TORÁCICO HASTA DOS SEGMENTOS VÍA ABIERTA"
"034413";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR TORÁCICO HASTA DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034414";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR TORÁCICO HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034415";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR TORÁCICO MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034416";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR TORÁCICO MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034417";"RESECCIÓN DE TUMOR O LESIÓN INTRADURAL INTRAMEDULAR TORÁCICO MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034418";"RESECCIÓN DE TUMOR O LESIÓN INTRAMEDULAR O MULTIRADICULAR LUMBAR HASTA DOS SEGMENTOS VÍA ABIERTA"
"034419";"RESECCIÓN DE TUMOR O LESIÓN INTRAMEDULAR O MULTIRADICULAR LUMBAR HASTA DOS SEGMENTOS VÍA PERCUTÁNEA"
"034420";"RESECCIÓN DE TUMOR O LESIÓN INTRAMEDULAR O MULTIRADICULAR LUMBAR HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034421";"RESECCIÓN DE TUMOR O LESIÓN INTRAMEDULAR O MULTIRADICULAR LUMBAR MÁS DE DOS SEGMENTOS VÍA ABIERTA"
"034422";"RESECCIÓN DE TUMOR O LESIÓN INTRAMEDULAR O MULTIRADICULAR LUMBAR MÁS DE DOS SEGMENTOS  VÍA PERCUTÁNEA"
"034423";"RESECCIÓN DE TUMOR O LESIÓN INTRAMEDULAR O MULTIRADICULAR LUMBAR MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA"
"034424";"RESECCIÓN DE TUMOR O LESIÓN MULTIRADICULAR SACRO VÍA ABIERTA"
"034425";"RESECCIÓN DE TUMOR O LESIÓN MULTIRADICULAR SACRO VÍA ENDOSCÓPICA"
"035102";"CORRECCIÓN DE MALFORMACIÓN DE MÉDULA ESPINAL, CON MIELOTOMÍA POSTERIOR"
"035103";"CORRECCIÓN DE MALFORMACIÓN DE MÉDULA ESPINAL, CON DESCOMPRESIÓN VÍA ANTERIOR"
"035104";"CORRECCIÓN DE MALFORMACIÓN DE MÉDULA ESPINAL, CON FUSIÓN ÓSEA E INJERTO AUTÓLOGO O HETERÓLOGO"
"035105";"CORRECCIÓN DE MALFORMACIÓN DE MÉDULA ESPINAL, CON RESECCIÓN DE TABIQUE ÓSEO"
"035106";"CORRECCIÓN DE MALFORMACIÓN DE MÉDULA ESPINAL, CON SECCIÓN DE FILUM TERMINALIS"
"035107";"CORRECCIÓN DE MALFORMACIÓN DE MÉDULA ESPINAL, CON RESECCIÓN DE CELE, DUROPLASTIA Y PLASTIA DE PIEL"
"035108";"CIERRE O LIGADURA DE COMUNICACIÓN PERSISTENTE ENTRE PIEL Y MÉDULA ESPINAL (SENO DÉRMICO)"
"035109";"CORRECCIÓN DE MALFORMACIÓN DE MÉDULA ESPINAL SIN INSTRUMENTACIÓN VÍA POSTERIOR"
"035110";"CORRECCIÓN DE MALFORMACIÓN DE MÉDULA ESPINAL CON INSTRUMENTACIÓN VÍA POSTERIOR"
"035201";"CORRECCIÓN DE ANOMALÍA DE MÉDULA ESPINAL EN UNIÓN CRANEOCERVICAL POR CRANIECTOMÍA SUBOCCIPITAL CON LAMINECTOMÍA Y DUROPLASTIA"
"035202";"CORRECCIÓN DE  MÉDULA ESPINAL EN UNIÓN CRANEOCERVICAL POR CRANIECTOMÍA SUBOCCIPITAL CON LAMINECTOMÍA C1-C2 Y DUROPLASTIA"
"035401";"PLASTIA O INJERTO DE MENINGE ESPINAL"
"035402";"ESQUIRLECTOMÍA CON PLASTIA O INJERTO DE MENINGE ESPINAL"
"035501";"REPARACIÓN DE FÍSTULA ESPINAL DE LÍQUIDO CEFALORRAQUÍDEO (DUROPLASTIA ESPINAL)"
"036101";"LISIS O RESECCIÓN DE ADHERENCIAS EXTRADURALES EN MÉDULA ESPINAL O RAÍCES DE NERVIOS ESPINALES VÍA ABIERTA"
"036102";"LISIS O RESECCIÓN DE ADHERENCIAS EXTRADURALES EN MÉDULA ESPINAL O RAÍCES DE NERVIOS ESPINALES VÍA ENDOSCÓPICA"
"036103";"LISIS O RESECCIÓN DE ADHERENCIAS EXTRADURALES EN MÉDULA ESPINAL O RAÍCES DE NERVIOS ESPINALES VÍA PERCUTÁNEA"
"037101";"DERIVACIÓN SIRINGO PERITONEAL O RETROPERITONEAL"
"037201";"DERIVACIÓN SIRINGO SUBDURAL ESPINAL VÍA ABIERTA"
"037202";"DERIVACIÓN SIRINGO SUBDURAL ESPINAL VÍA PERCUTÁNEA"
"037301";"DERIVACIÓN LUMBO PERITONEAL"
"037302";"DERIVACIÓN LUMBO RETROPERITONEAL"
"037401";"DERIVACIÓN Y DRENAJE LUMBAR EXTERNA"
"037501";"DERIVACIÓN SIRINGO PLEURAL ESPINAL"
"038100";"INYECCIONES NEUROLÍTICAS SUBARACNOIDEAS SOD"
"038200";"NEUROLISIS DE RAÍCES ESPINALES SOD"
"039001";"INSERCIÓN DE CATÉTER EPIDURAL EN CANAL ESPINAL PARA INFUSIÓN DE SUSTANCIA TERAPÉUTICA O PALIATIVA"
"039002";"INSERCIÓN DE CATÉTER EPIDURAL EN CANAL ESPINAL CON PUERTO DE ENTRADA IMPLANTABLE PARA INFUSIÓN DE SUSTANCIA TERAPÉUTICA O PALIATIVA"
"039003";"INSERCIÓN DE CATÉTER SUBARACNOIDEO EN CANAL ESPINAL PARA INFUSIÓN DE SUSTANCIA TERAPÉUTICA O PALIATIVA"
"039004";"INSERCIÓN DE CATÉTER SUBARACNOIDEO EN CANAL ESPINAL CON PUERTO DE ENTRADA IMPLANTABLE PARA INFUSIÓN DE SUSTANCIA TERAPÉUTICA O PALIATIVA"
"039101";"INYECCIÓN DE ANESTÉSICO EN EL CANAL ESPINAL"
"039102";"INYECCIÓN DE OTRA SUSTANCIA TERAPÉUTICA EN EL CANAL ESPINAL"
"039201";"NEUROLISIS DEL GANGLIO DE GASSER O ESFENOPALATINO POR RADIOFRECUENCIA"
"039202";"NEUROLISIS DE CADENA SIMPÁTICA POR RADIOFRECUENCIA"
"039203";"NEUROLISIS DE NERVIOS ESPINALES POR RADIOFRECUENCIA"
"039204";"NEUROLISIS DE NERVIOS PERIFÉRICOS POR RADIOFRECUENCIA"
"039304";"IMPLANTACIÓN DE ELECTRODOS DE NEUROESTIMULACIÓN ESPINAL POR LAMINECTOMÍA"
"039305";"IMPLANTACIÓN DE ELECTRODOS DE NEUROESTIMULACIÓN ESPINAL POR LAPAROSCOPIA"
"039306";"IMPLANTACIÓN DE ELECTRODOS DE NEUROESTIMULACIÓN ESPINAL VÍA PERCUTÁNEA"
"039307";"IMPLANTACIÓN DE NEUROESTIMULADOR ESPINAL VÍA ABIERTA"
"039308";"IMPLANTACIÓN DE NEUROESTIMULADOR ESPINAL POR LAMINECTOMÍA"
"039309";"IMPLANTACIÓN DE NEUROESTIMULADOR ESPINAL VÍA PERCUTÁNEA"
"039310";"IMPLANTACIÓN DE NEUROESTIMULADOR ESPINAL POR LAPAROSCOPIA"
"039401";"RETIRO DE ELECTRODOS O RECEPTOR DE NEUROESTIMULACIÓN ESPINAL"
"039500";"PARCHE HEMÁTICO EPIDURAL EN CANAL ESPINAL SOD"
"039601";"PROGRAMACIÓN O REPROGRAMACIÓN DE ESTIMULADOR ELÉCTRICO NO CARDÍACO"
"039700";"REEMPLAZO, IRRIGACIÓN O REVISIÓN DE DERIVACIÓN ESPINAL SOD"
"039800";"RETIRO DE DERIVACIÓN ESPINAL SOD"
"039901";"REVISIÓN DE ELECTRODOS O RECEPTORES DE NEUROESTIMULACIÓN ESPINAL"
"040001";"RESECCIÓN DE LESIÓN DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VÍA RETROLABERÍNTICA"
"040002";"RESECCIÓN DE LESIÓN DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VÍA FOSA MEDIA"
"040003";"RESECCIÓN DE LESIÓN DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VÍA SUBOCCIPITAL O RETROSIGMOIDEA"
"040004";"RESECCIÓN DE LESIÓN DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VÍA TRANSLABERÍNTICA"
"040005";"RESECCIÓN DE LESIÓN DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VÍA TRANSÓTICA O TRANSCOCLEAR"
"040201";"SECCIÓN DE NERVIO TRIGÉMINO  POR CRANEOTOMÍA"
"040301";"SECCIÓN DE NERVIO LARÍNGEO RECURRENTE"
"040302";"SECCIÓN DE OTRO NERVIO CRANEAL"
"040500";"GANGLIONECTOMÍA DE GASER SOD"
"040601";"IMPLANTACIÓN DE NEUROESTIMULADOR DE NERVIO VAGO"
"040602";"IMPLANTACIÓN DE NEUROESTIMULADOR DE OTRO NERVIO CRANEAL"
"040603";"IMPLANTACIÓN DE NEUROESTIMULADOR DE NERVIO PERIFÉRICO"
"040604";"SUSTITUCIÓN DE NEUROESTIMULADOR DE NERVIO VAGO"
