code;name
3116;Técnico ingeniería industrial
3116;Técnico ingeniería métodos
3116;Técnico ingeniería organización industrial
3116;Técnico ingeniería planificación
3116;Técnico ingeniería seguridad
3116;Técnico organización industrial
3116;Técnico petroquímica
3116;Técnico procesamiento industrial
3116;Técnico producción curtiembre
3116;Técnico producción industrial
3116;Técnico programación fabricación
3116;Técnico química aplicada
3116;Técnico química industrial
3116;Técnico química industrial gas
3116;Técnico química industrial petróleo
3116;Técnico química industrial procesos químicos
3116;Técnico química industrial producción y distribución gas
3116;Técnico química industrial refinación petróleo
3116;Técnico química producción plásticos
3116;Técnico química refinación petroleo
3116;Técnico químico productos caucho
3116;Técnico químico productos farmacéuticos
3116;Técnico seguridad industrial
3116;Técnico textiles
3116;Tecnólogo alimentos
3116;Tecnólogo fabricación
3116;Tecnólogo ingeniería industrial
3116;Tecnólogo producción pulpa y papel
3116;Tecnólogo química industrial
3116;Tecnólogo textiles
3117;Técnicos y postsecundarios no universitarios en ingeniería de minas y metalurgia 
3117;Acidificador servicios pozos petróleo 
3117;Cementador servicios pozo petróleo
3117;Desincrustador pozos petróleo y gas
3117;Laboratorista minería
3117;Técnico extracción carbón
3117;Técnico extracción metales
3117;Técnico extracción petróleo y gas natural
3117;Técnico ingeniería minas
3117;Técnico metalurgía
3117;Técnico metalúrgia ensayo metales
3117;Técnico metalurgia extracción
3117;Técnico metalurgia física
3117;Técnico metalurgia fundición
3117;Técnico metalurgia producción metales
3117;Técnico mineralogía
3117;Técnico minería
3117;Técnico petrología
3117;Técnico siderurgía
3117;Tecnólogo ingeniería metalúrgica
3117;Tecnólogo minas 
3117;Tecnólogo minería
3118;Delineantes y dibujantes técnicos 
3118;Artefinalista 
3118;Delineante
3118;Delineante arquitectura
3118;Delineante cartografía
3118;Delineante geología
3118;Delineante ilustraciones técnicas
3118;Delineante ingeniería aeronáutica
3118;Delineante ingeniería civil
3118;Delineante ingeniería eléctrica
3118;Delineante ingeniería electrónica
3118;Delineante ingeniería mecánica
3118;Delineante ingeniería naval
3118;Delineante sistemas calefacción y ventilación
3118;Delineante técnico
3118;Diagramador
3118;Diagramador arte finalista 
3118;Dibujante arquitectura
3118;Dibujante cartografía
3118;Dibujante industrial
3118;Dibujante ingeniería
3118;Dibujante mecánica
3118;Dibujante técnico
3118;Finalizador digital
3118;Técnico arte gráfico
3118;Técnico diseño arquitectónico
3118;Técnico serigrafista 
3118;Tecnólogo diseño por computador 
3119;Técnicos y postsecundarios no universitarios en ciencias físicas, químicas e ingenierías, no clasificados bajo otros epígrafes
3119;Técnico electromecánica 
3119;Tecnólogo electromecatrónica 
3121;Analistas de sistemas informáticos 
3121;Analista aplicaciones sistemas informáticos
3121;Analista informática
3121;Analista procesamiento información
3121;Analista redes y sistemas
3121;Analista sistemas
3121;Analista sistemas informáticos 
3121;Analista sistemas informáticos aplicaciones 
3121;Analista sistemas informáticos comunicación datos
3121;Analista software
3122;Técnicos en programación informática 
3122;Analista programador
3122;Analista programador sénior
3122;Programador analista
3122;Programador informática
3122;Programador páginas web
3122;Programador sistemas
3122;Programador sistemas informáticos
3122;Programador sistemas operativos 
3122;Programador software
3122;Técnico programación informática
3122;Técnico servicios informáticos usuarios
3122;Tecnólogo informática
3122;Webmaster
3123;Técnicos en control de equipos informáticos 
3123;Administrador base datos
3123;Administrador centro cómputo
3123;Administrador página web
3123;Administrador redes y sistemas
3123;Administrador sistemas informaticos
3123;Operador centro cómputo
3123;Técnico control equipos informáticos
3123;Técnico soporte red informática
3123;Técnico soporte sistemas e informática
3124;Técnicos en control de robots industriales 
3124;Técnico robótica
3131;Fotógrafos y operadores de equipos de grabación de imagen y sonido 
3131;Asistente cámara cine y televisión
3131;Asistente cine televisión y artes escénicas
3131;Asistente dirección cinematográfica
3131;Asistente director cine y televisión
3131;Asistente efectos especiales
3131;Asistente grabación imagen y sonido
3131;Asistente iluminación
3131;Auxiliar audiovisuales
3131;Auxiliar cámara cine y televisión
3131;Auxiliar grabación 
3131;Camarógrafo
3131;Camarógrafo cine
3131;Camarógrafo televisión
3131;Editor efectos sonido
3131;Fotógrafo
3131;Fotógrafo aéreo
3131;Fotográfo artístico
3131;Fotógrafo científico
3131;Fotógrafo comercial
3131;Fotógrafo forense
3131;Fotógrafo ilustración comercial
3131;Fotógrafo industrial
3131;Fotógrafo microfotografía
3131;Fotógrafo modas
3131;Fotógrafo policía
3131;Fotógrafo prensa
3131;Fotógrafo publicitario
3131;Fotógrafo reportero
3131;Fotógrafo retratista
3131;Mezclador sonido
3131;Operador asistente cámara
3131;Operador audio
3131;Operador cámara cine 
3131;Operador cámara estudio
3131;Operador cámara televisión
3131;Operador cámara vídeo
3131;Operador equipo amplificación sonido
3131;Operador equipo sonorización 
3131;Operador grabación sonido
3131;Operador luces
3131;Operador proyector cine
3131;Operador sonido
3131;Operador telepronter
3131;Operador vídeo tape
3131;Reportero gráfico
3131;Técnico audiovisuales
3131;Técnico efectos especiales
3131;Técnico efectos sonoros
3131;Técnico estudio grabación
3131;Técnico grabación 
3131;Técnico grabación audio
3131;Técnico grabación sonido
3131;Técnico grabación vídeo
3131;Técnico iluminación
3131;Técnico postproducción
3131;Técnico pruebas sonido
3131;Técnico radio
3131;Técnico sonido
3132;Operadores de equipos de radiodifusión, televisión y telecomunicaciones 
3132;Luminotécnico
3132;Operador cabina proyección cinematografía
3132;Operador equipo difusión telefilmes
3132;Operador equipo difusión televisión
3132;Operador equipo difusión vídeo
3132;Operador equipo movil transmisión 
3132;Operador equipo radiodifusión
3132;Operador equipo registro sonido
3132;Operador equipo transmisión televisión
3132;Operador estación emisora radio
3132;Operador estación emisora televisión
3132;Operador estudios radio
3132;Operador estudios televisión
3132;Operador micrófonos
3132;Operador radio navegación aérea
3132;Operador radio navegación marítima
3132;Operador transmisor radio
3132;Radionavegante
3132;Radiotelefonista estaciones terrestres
3132;Radiotelegrafista
3132;Radiotelegrafista navegación marítima
3132;Técnico control master
3132;Técnico estación recepción onda corta
3132;Técnico sala control radio
3132;Técnico sala control televisión
3132;Técnico transmisión radio
3132;Técnico transmisión televisión 
3133;Operadores de aparatos de diagnóstico y tratamiento médicos 
3133;Operador aparatos electromedicina
3133;Operador audiometría
3133;Operador electrocardiografía
3133;Operador electroencefalografía
3133;Operador escáner medicina
3133;Operador escáner óptica
3133;Operador radiografía
3133;Operador rayos x
3133;Perfusionista
3133;Radiólogo oral
3133;Técnico densitometría
3133;Técnico ecografía
3133;Técnico electrocardiografía
3133;Técnico electroencefalografía
3133;Técnico gammagrafía
3133;Técnico imágenes diagnósticas
3133;Técnico mamografía
3133;Técnico radiación
3133;Técnico radiografía
3133;Técnico radiología médica
3133;Técnico radioterapia
3133;Técnico rayos X
3133;Tecnólogo imágenes diagnósticas
3133;Tecnólogo radiología
3133;Tecnólogo terapia radiación
3139;Operadores de equipos ópticos y electrónicos, no clasificados bajo otros epígrafes 
3139;Inspector pruebas no destructivas 
3139;Radiógrafo industrial
3139;Técnico análisis vibración 
3139;Técnico análisis vibración acústica 
3139;Técnico emisión acústica
3139;Técnico ultrasónica 
3139;Tecnólogo ultrasonido
3141;Oficiales maquinistas 
3141;Maquinista marina
3141;Oficial máquinas
3141;Oficial maquinista barco
3141;Primer oficial maquinista barco
3141;Segundo oficial maquinista barco
3142;Capitanes, oficiales de cubierta y prácticos 
3142;Capitán barco navegación fluvial 
3142;Capitán barco navegación marítima
3142;Capitán barco pasajeros
3142;Capitán buque
3142;Capitán draga
3142;Capitán marina mercante
3142;Capitán pesca
3142;Capitán puerto
3142;Comandante barco
3142;Guardacostas 
3142;Oficial cubierta
3142;Oficial navegación
3142;Operador embarcación pequeña 
3142;Operador lancha turismo 
3142;Operador lancha voladora 
3142;Patrón barco navegación interior
3142;Patrón barco navegación marítima
3142;Patrón pesca
3142;Patrón yate
3142;Primero bordo embarcación pesquera
3143;Pilotos de aviación y afines 
3143;Capitán aviación
3143;Copiloto aeronave
3143;Ingeniero vuelo
3143;Oficial mecánico vuelo
3143;Oficial tripulación aerolínea
3143;Piloto aerodeslizador
3143;Piloto aeronave
3143;Piloto avión
3143;Piloto fumigación
3143;Piloto helicóptero
3143;Piloto hidroavión
3143;Piloto militar
3144;Controladores de tráfico aéreo y marítimo
3144;Controlador tráfico aéreo
3144;Operador señales parqueo aviones
3144;Parqueador aviones torre de control
3145;Técnicos en seguridad aeronáutica 
3145;Inspector condiciones vuelo
3145;Inspector instrumentos aeronavegación 
3145;Operario revisión prevuelo
3145;Técnico instrumentos aeronaves
3145;Técnico seguridad tráfico aéreo
3151;Inspectores de edificios y de prevención e investigación de incendios 
3151;Inspector construcción residencial
3151;Inspector construcción vías
3151;Inspector instalación tuberías
3151;Inspector movimiento tierra
3151;Inspector obras y servicios
3151;Inspector prevención  incendios
3151;Inspector seguridad construcción
3151;Técnico prevención incendios
3152;Inspectores de seguridad y salud y control de calidad 
3152;Analista calidad telas
3152;Auditor calidad
3152;Inspector avicultura
3152;Inspector calidad materiales y productos metálicos
3152;Inspector calidad productos agrícolas
3152;Inspector calidad protección consumidores
3152;Inspector chasis y motor fabricación vehículos motor 
3152;Inspector confección
3152;Inspector contadores electricidad gas y agua
3152;Inspector control calidad
3152;Inspector control calidad alimentos y bebidas
3152;Inspector control calidad calzado
3152;Inspector control calidad cigarrillos
3152;Inspector control calidad equipos electrónicos
3152;Inspector control calidad fabricación plástico y caucho
3152;Inspector control calidad fibras textiles
3152;Inspector control calidad hilados
3152;Inspector control calidad impresión
3152;Inspector control calidad máquinas
3152;Inspector control calidad procesamiento vidrio
3152;Inspector control calidad productos farmacéuticos  
3152;Inspector control calidad productos mecánicos
3152;Inspector control calidad productos piel y cuero
3152;Inspector control calidad productos plásticos
3152;Inspector control calidad tejido punto
3152;Inspector control calidad tejidos
3152;Inspector control calidad textiles
3152;Inspector control precios
3152;Inspector departamento sanidad salud ambiental
3152;Inspector ensamble aeronaves
3152;Inspector ensamble aparatos eléctricos 
3152;Inspector ensamble botes
3152;Inspector ensamble chasis 
3152;Inspector ensamble controles eléctricos
3152;Inspector ensamble electrodomésticos
3152;Inspector ensamble equipo eléctrico industrial
3152;Inspector ensamble fabricación electrónica
3152;Inspector ensamble fabricación vehículos
3152;Inspector ensamble instrumentos musicales
3152;Inspector ensamble juguetes
3152;Inspector ensamble mecánico 
3152;Inspector ensamble motores vehículos
3152;Inspector ensamble tablero circuito impreso 
3152;Inspector fabricación caucho
3152;Inspector fabricación equipo eléctrico
3152;Inspector fabricación y ensamble productos madera
3152;Inspector ferroviario
3152;Inspector ganado
3152;Inspector granos y cereales
3152;Inspector lencería
3152;Inspector madera aserrada
3152;Inspector madera procesada 
3152;Inspector prendas vestir 
3152;Inspector probador motores eléctricos 
3152;Inspector probador producción en línea aparatos eléctricos
3152;Inspector procesamiento metal
3152;Inspector productos cuero
3152;Inspector productos lácteos
3152;Inspector productos pesca
3152;Inspector riego
3152;Inspector riesgos profesionales
3152;Inspector rifas juegos y espectáculos
3152;Inspector salud ambiental
3152;Inspector salud ocupacional
3152;Inspector salud pública
3152;Inspector salud y seguridad ocupacional
3152;Inspector sanidad
3152;Inspector seguridad e higiene
3152;Inspector seguridad industrial
3152;Inspector seguridad y salud establecimientos
3152;Inspector seguridad y salud ocupacional minas
3152;Inspector seguridad y salud seguridad industrial
3152;Inspector tránsito
3152;Inspector transporte aéreo
3152;Inspector vehículos
3152;Inspector vehículos especificaciones técnicas
3152;Muestreador minerales
3152;Revisor tejidos
3152;Revisor telas
3152;Técnico aseguramiento calidad
3152;Técnico control calidad microbiología
3152;Técnico control calidad procesamiento alimentos 
3152;Técnico control calidad procesamiento químico 
3152;Técnico salud ocupacional 
3152;Tecnólogo control calidad
3211;Técnicos en ciencias biológicas y afines 
3211;Asistente laboratorio clínico
3211;Asistente patología
